market,funding_total_usd,region,city,funding_rounds,Founding_year,first_funding_year,last_funding_year,first_funding_gap,last_funding_gap,first_last_funding_gap,success
115,2350000,131,580,1,2008,2008,2008,0,0,0,1
29,23500000,17,671,2,2005,2008,2012,3,7,4,0
289,10500000,131,624,1,0,2010,2010,0,0,0,0
210,2710000,148,628,1,1987,2009,2009,22,22,0,1
198,19999999,131,242,2,2008,2012,2012,4,4,0,1
29,3500000,17,393,1,0,2012,2012,0,0,0,0
264,5750000,5,12,1,2000,2005,2005,5,5,0,0
148,3800000,13,481,1,0,2011,2011,0,0,0,0
79,4000000,17,74,1,0,2006,2006,0,0,0,1
309,4580000,63,635,1,2011,2014,2014,3,3,0,0
309,0,131,486,1,1997,2001,2001,4,4,0,1
1,19000000,104,449,2,0,2006,2007,0,0,1,1
283,0,104,449,1,2009,2009,2009,0,0,0,0
231,50000,131,570,1,2009,2010,2010,1,1,0,0
309,281312,38,177,1,2011,2011,2011,0,0,0,0
1,13550000,104,449,4,2007,2010,2013,3,6,3,1
264,0,61,288,1,2008,2008,2008,0,0,0,0
123,0,79,362,1,2012,2012,2012,0,0,0,0
83,2020593,117,592,2,2009,2012,2012,3,3,0,0
270,3200000,131,569,2,2011,2013,2013,2,2,0,1
270,2700000,140,593,1,2006,2009,2009,3,3,0,1
29,78750000,17,99,3,2004,2005,2010,1,6,5,1
29,21000000,131,565,2,0,2005,2007,0,0,2,0
309,7070000,112,69,1,0,2005,2005,0,0,0,1
208,0,131,432,1,2010,2010,2010,0,0,0,0
208,5500000,131,573,1,2004,2006,2006,2,2,0,0
146,0,104,449,2,2012,2012,2013,0,1,1,0
208,3000000,17,99,1,2010,2012,2012,2,2,0,1
29,10315800,131,610,1,0,2012,2012,0,0,0,1
309,1670000,140,593,1,2000,2011,2011,11,11,0,1
29,5000311,105,421,3,1981,2009,2014,28,33,5,0
264,300000,104,89,1,2008,2010,2010,2,2,0,0
132,1500000,131,432,1,2006,2006,2006,0,0,0,0
137,5038868,30,139,4,2009,2010,2012,1,3,2,1
210,2500000,131,573,1,0,2007,2007,0,0,0,1
210,11700000,104,449,2,2012,2013,2013,1,1,0,1
1,0,131,569,1,0,2011,2011,0,0,0,1
29,2460000,140,52,4,1999,2009,2010,10,11,1,0
210,0,131,194,1,2011,2012,2012,1,1,0,0
210,5000000,137,567,2,2008,2007,2008,-1,0,1,0
211,550000,6,452,2,0,2011,2012,0,0,1,1
373,0,133,140,1,2009,2009,2009,0,0,0,1
207,2293122,136,563,2,2009,2010,2011,1,2,1,1
211,785000,79,583,2,2012,2012,2013,0,1,1,0
78,750000,110,479,1,2013,2013,2013,0,0,0,0
85,600000,131,569,2,2012,2012,2013,0,1,1,1
105,0,131,398,3,2010,2011,2012,1,2,1,0
226,17991299,38,177,3,2007,2008,2011,1,4,3,1
12,2800000,131,486,4,2008,2008,2008,0,0,0,1
29,2500000,137,107,1,2005,2009,2009,4,4,0,0
29,3728379,137,567,1,2002,2009,2009,7,7,0,1
1,12800000,131,575,2,0,2007,2009,0,0,2,1
154,0,17,74,1,2009,2011,2011,2,2,0,0
102,500000,131,569,1,2012,2012,2012,0,0,0,0
70,3050000,131,569,2,2011,2012,2013,1,2,1,1
284,300000,104,449,1,2007,2007,2007,0,0,0,0
198,5847043,104,449,1,2009,2010,2010,1,1,0,1
79,3000000,131,432,1,2010,2010,2010,0,0,0,1
154,25000,136,563,1,2009,2009,2009,0,0,0,0
210,33000000,17,0,5,2001,2004,2010,3,9,6,1
105,10600000,30,204,2,0,1999,2000,0,0,1,1
105,3450000,140,593,3,2007,2007,2009,0,2,2,1
309,12000000,131,569,1,1997,2002,2002,5,5,0,1
79,80000,135,340,1,2006,2007,2007,1,1,0,0
309,60000,131,468,2,2011,2011,2013,0,2,2,0
145,7760000,79,362,5,2005,2007,2011,2,6,4,1
145,42352200,116,222,1,0,2010,2010,0,0,0,0
301,4800000,131,569,1,0,2007,2007,0,0,0,0
289,62600000,99,492,5,2001,2002,2009,1,8,7,1
210,600000,79,362,2,2010,2010,2010,0,0,0,0
289,10000000,131,101,1,2000,2006,2006,6,6,0,1
363,300000,138,579,1,0,2009,2009,0,0,0,0
210,150450000,13,24,11,1987,2004,2013,17,26,9,1
208,4900000,79,583,2,2004,2006,2008,2,4,2,0
289,35000000,131,624,2,2004,2005,2007,1,3,2,1
309,0,131,101,4,1998,1998,2000,0,2,2,0
368,48260819,117,592,4,2000,2008,2010,8,10,2,1
309,8628852,131,569,2,1998,2009,2010,11,12,1,1
350,54321090,133,443,1,1998,2012,2012,14,14,0,1
210,6000000,131,432,1,1999,1999,1999,0,0,0,1
79,3700000,131,486,2,2010,2010,2012,0,2,2,1
79,0,107,476,1,2008,2008,2008,0,0,0,0
363,7858472,148,628,3,2006,2006,2010,0,4,4,1
79,95000000,131,624,3,0,2005,2007,0,0,2,0
363,43500000,104,449,1,2000,2009,2009,9,9,0,1
115,1500000,131,570,1,2013,2013,2013,0,0,0,0
270,18000,17,74,1,2009,2009,2009,0,0,0,0
105,4820000,17,137,4,2009,2009,2011,0,2,2,1
309,3900000,11,38,1,1995,2005,2005,10,10,0,1
309,10451998,131,580,1,1997,2010,2010,13,13,0,1
289,19000000,137,107,3,2006,2011,2014,5,8,3,0
1,5800000,131,573,2,0,2007,2009,0,0,2,1
289,63047100,131,570,4,2000,2006,2010,6,10,4,1
309,10400000,140,593,2,2002,2005,2009,3,7,4,0
29,83000000,131,87,2,2002,2005,2007,3,5,2,1
47,1200000000,104,449,1,0,2010,2010,0,0,0,1
309,28999999,131,569,3,2003,2006,2009,3,6,3,1
309,2100000,159,219,1,0,2012,2012,0,0,0,0
309,7500000,93,416,1,1983,2005,2005,22,22,0,1
47,9168528,30,139,2,0,2008,2010,0,0,2,1
208,0,140,528,1,2005,2005,2005,0,0,0,1
29,2132250,93,506,2,0,2010,2011,0,0,1,0
46,4200000,131,569,1,2011,2011,2011,0,0,0,0
137,0,159,186,1,1998,2000,2000,2,2,0,1
5,108900000,131,569,4,2006,2007,2012,1,6,5,1
295,1050000,148,628,3,2012,2012,2013,0,1,1,0
305,63500,43,304,2,2010,2010,2010,0,0,0,0
277,25609989,17,602,4,2005,2008,2012,3,7,4,1
12,3344209,104,449,2,2010,2011,2012,1,2,1,1
115,34085228,131,432,4,2004,2005,2009,1,5,4,1
264,69300000,104,449,7,1999,2000,2008,1,9,8,1
266,37000000,104,449,5,2005,2005,2010,0,5,5,1
270,250000,131,569,1,2010,2011,2011,1,1,0,0
145,3401361,159,58,1,0,2014,2014,0,0,0,0
79,7300000,30,139,2,0,2007,2008,0,0,1,0
79,350000,104,449,3,0,2010,2011,0,0,1,1
154,1500000,38,331,2,2007,2007,2008,0,1,1,0
224,0,116,376,1,2012,2012,2012,0,0,0,0
126,30000000,104,449,1,2000,2007,2007,7,7,0,1
45,0,108,524,1,2007,2007,2007,0,0,0,0
137,8000000,140,593,1,2000,2006,2006,6,6,0,1
29,348000,137,567,1,0,2014,2014,0,0,0,0
29,12000000,104,449,1,0,2009,2009,0,0,0,0
146,3508462,118,499,2,2006,2009,2011,3,5,2,0
256,0,112,682,1,2010,2010,2010,0,0,0,0
309,3685000,131,569,2,2009,2008,2009,-1,0,1,1
267,31000000,17,99,2,0,2005,2006,0,0,1,1
309,12999977,116,181,2,2009,2011,2013,2,4,2,1
25,4200010,131,432,2,2010,2012,2013,2,3,1,1
126,90000000,36,232,2,2001,2005,2010,4,9,5,0
115,532000,140,593,2,2010,2010,2011,0,1,1,1
1,1630000,104,449,2,2011,2011,2011,0,0,0,1
128,27500000,30,139,2,0,2000,2004,0,0,4,1
1,8000000,17,74,2,0,2005,2006,0,0,1,1
29,25000000,87,372,1,1993,2007,2007,14,14,0,1
250,2750000,131,486,1,2010,2012,2012,2,2,0,1
208,2000000,131,6,2,2008,2009,2009,1,1,0,1
208,6300000,131,569,2,2008,2008,2010,0,2,2,1
122,500000,116,708,1,2009,2009,2009,0,0,0,0
325,13100000,104,449,1,2004,2012,2012,8,8,0,0
105,10000,79,526,1,2011,2011,2011,0,0,0,0
3,11540578,104,449,4,2010,2011,2013,1,3,2,1
219,43500019,104,449,4,2004,2006,2010,2,6,4,1
373,2000000,104,449,2,2007,2009,2010,2,3,1,0
232,0,30,139,1,2012,2012,2012,0,0,0,1
115,2000000,131,486,1,1985,2009,2009,24,24,0,1
146,18038630,22,419,4,2002,2010,2012,8,10,2,1
79,0,79,679,1,1976,1997,1997,21,21,0,1
17,34000000,30,546,1,1992,2007,2007,15,15,0,1
329,15000,17,74,1,0,2008,2008,0,0,0,0
315,200000,131,432,1,2008,2008,2008,0,0,0,0
115,18500000,140,52,2,0,2011,2012,0,0,1,1
289,127522596,131,570,7,2004,2005,2012,1,8,7,1
210,360000,17,99,1,2012,2013,2013,1,1,0,1
1,425000,38,177,1,2011,2012,2012,1,1,0,0
54,12400000,131,432,3,2005,2005,2009,0,4,4,1
286,6549170,96,430,5,2008,2008,2012,0,4,4,0
250,11200000,131,569,3,2005,2005,2008,0,3,3,1
143,300000,131,486,2,2011,2011,2012,0,1,1,1
138,0,131,624,1,2004,2008,2008,4,4,0,1
47,45000000,131,573,4,2007,2007,2009,0,2,2,0
12,3000000,30,139,1,2009,2010,2010,1,1,0,0
9,350000,137,567,1,2009,2010,2010,1,1,0,0
43,1000000,81,29,2,2014,2008,2008,-6,-6,0,0
115,72000,135,518,2,2009,2009,2010,0,1,1,0
79,0,140,593,1,2010,2008,2008,-2,-2,0,1
224,18000,145,625,1,2010,2012,2012,2,2,0,0
115,15000000,17,389,2,2002,2005,2006,3,4,1,0
282,96200000,32,46,3,2003,2008,2013,5,10,5,1
14,26000000,131,569,3,2007,2007,2010,0,3,3,1
210,1700000,131,569,2,2012,2013,2013,1,1,0,0
102,300000,79,362,1,2006,2006,2006,0,0,0,1
148,0,131,486,1,0,2014,2014,0,0,0,0
102,0,79,362,1,0,2013,2013,0,0,0,1
301,0,131,569,2,2010,2010,2011,0,1,1,0
226,3500000,17,99,1,2005,2006,2006,1,1,0,1
309,11311711,59,252,1,2001,2010,2010,9,9,0,1
205,31518531,137,567,3,2010,2012,2013,2,3,1,1
115,2000000,131,569,1,2010,2010,2010,0,0,0,0
115,16000000,131,580,2,0,2005,2006,0,0,1,1
137,25000000,79,362,1,2013,2013,2013,0,0,0,0
309,0,79,583,2,2007,2007,2008,0,1,1,1
341,35200000,131,569,6,2007,2008,2012,1,5,4,1
79,900001,104,449,1,2012,2013,2013,1,1,0,1
362,584988,131,573,1,2010,2011,2011,1,1,0,1
102,29500000,104,449,4,2009,2009,2012,0,3,3,0
289,13150000,79,42,1,2003,2005,2005,2,2,0,1
309,327218,118,470,2,1999,2009,2014,10,15,5,0
372,5692160,104,449,4,2009,2010,2011,1,2,1,1
102,3889364,131,569,3,2007,2008,2011,1,4,3,1
330,250000,79,362,2,2010,2010,2011,0,1,1,0
1,31700000,104,449,2,0,2009,2010,0,0,1,1
115,5800000,122,517,2,2010,2011,2012,1,2,1,1
216,9021221,38,177,4,2006,2007,2012,1,6,5,0
115,36000000,131,573,2,0,2007,2009,0,0,2,1
318,44925050,104,449,2,1999,2006,2013,7,14,7,1
309,3500000,104,449,1,2012,2014,2014,2,2,0,0
210,50000,131,569,1,2012,2012,2012,0,0,0,0
128,15000000,104,449,1,2000,2005,2005,5,5,0,1
79,300000,59,595,1,2006,2006,2006,0,0,0,0
29,27000,135,518,1,2010,2010,2010,0,0,0,0
309,36700000,28,127,8,0,2007,2014,0,0,7,1
1,1200000,31,141,1,2009,2009,2009,0,0,0,0
29,11042572,105,421,2,0,2009,2010,0,0,1,1
29,6925600,14,45,2,0,2010,2010,0,0,0,0
309,12050000,131,486,2,2004,2005,2007,1,3,2,0
210,19540002,131,569,4,2007,2007,2010,0,3,3,1
283,4100000,131,569,1,2007,2009,2009,2,2,0,1
289,2729500,59,595,2,1988,2013,2013,25,25,0,0
368,47500000,131,504,2,2002,2005,2006,3,4,1,1
79,1700000,137,107,1,2003,2009,2009,6,6,0,1
79,10000,161,697,1,2011,2013,2013,2,2,0,1
156,0,104,449,2,1999,1999,2001,0,2,2,1
336,100000,131,569,1,2012,2012,2012,0,0,0,0
336,5600000,104,449,3,2007,2007,2009,0,2,2,1
29,7000000,137,321,2,0,2008,2009,0,0,1,0
363,8500000,131,575,1,2001,2005,2005,4,4,0,1
336,30500000,104,449,3,2011,2003,2010,-8,-1,7,1
301,230000,105,11,1,0,2011,2011,0,0,0,1
210,125000,88,377,2,2011,2011,2012,0,1,1,1
309,10000000,38,266,1,2001,2007,2007,6,6,0,1
79,1500000,131,486,2,2009,2010,2010,1,1,0,0
301,3050000,131,363,1,2003,2006,2006,3,3,0,1
115,40100000,131,363,4,2000,2005,2009,5,9,4,1
309,15100000,105,309,4,2004,2003,2007,-1,3,4,1
210,7700000,131,573,2,2002,2008,2013,6,11,5,0
29,28500000,131,398,2,2002,2006,2009,4,7,3,0
156,0,17,453,1,2000,2000,2000,0,0,0,1
336,1000000,104,449,1,2004,2006,2006,2,2,0,0
79,50000,131,569,1,2013,2013,2013,0,0,0,1
301,13100000,131,569,3,2006,2007,2010,1,4,3,1
192,900000,104,449,4,2011,2011,2012,0,1,1,0
115,5000000,104,449,1,0,2012,2012,0,0,0,0
1,50000,104,449,1,2010,2011,2011,1,1,0,0
154,0,56,264,1,2012,2012,2012,0,0,0,0
165,1265,120,512,1,1997,2009,2009,12,12,0,1
268,5000000,75,337,1,2000,2002,2002,2,2,0,1
146,49325793,17,344,2,2004,2009,2011,5,7,2,1
363,14400000,79,688,1,1998,2005,2005,7,7,0,1
264,4999990,131,624,1,2000,2009,2009,9,9,0,1
63,86000,73,606,1,1975,2013,2013,38,38,0,0
29,25358200,137,567,3,1999,2012,2014,13,15,2,0
284,18250000,131,432,2,2002,2005,2006,3,4,1,1
208,0,79,362,1,0,2011,2011,0,0,0,0
146,3000000,17,74,1,2010,2013,2013,3,3,0,1
309,16700000,131,363,3,2004,2005,2008,1,4,3,1
241,0,131,486,1,2009,2009,2009,0,0,0,0
210,0,109,357,1,0,2005,2005,0,0,0,0
309,4700000,159,670,2,2008,2005,2008,-3,0,3,1
242,255100000,131,569,5,2004,2005,2013,1,9,8,1
105,5833500,121,513,5,2009,2009,2013,0,4,4,0
123,12444994,30,139,4,2009,2010,2011,1,2,1,1
148,2000000,140,593,1,2007,2007,2007,0,0,0,0
210,23500000,159,391,3,2003,2005,2009,2,6,4,1
273,11000,140,315,2,2011,2011,2011,0,0,0,0
301,4715000,131,486,3,2006,2006,2009,0,3,3,0
286,25000000,131,486,4,2005,2005,2010,0,5,5,1
23,10100000,17,74,2,2006,2006,2008,0,2,2,1
286,1500000,131,580,2,2011,2011,2012,0,1,1,1
307,0,131,530,1,2008,2011,2011,3,3,0,1
78,5000000,11,38,1,2012,2013,2013,1,1,0,0
8,3000000,131,233,1,2005,2009,2009,4,4,0,1
79,0,79,583,1,2008,2008,2008,0,0,0,1
346,90000,104,449,1,2009,2009,2009,0,0,0,0
235,125250000,104,449,6,2007,2007,2012,0,5,5,1
102,15100000,30,139,1,1997,1999,1999,2,2,0,1
137,76600000,131,530,3,0,2005,2009,0,0,4,1
20,10000000,44,484,1,0,2013,2013,0,0,0,0
137,250000,30,139,2,0,2010,2011,0,0,1,0
210,890000,104,449,2,2011,2011,2012,0,1,1,0
275,25000,17,666,1,2009,2011,2011,2,2,0,0
301,7000000,104,449,1,2011,2011,2011,0,0,0,0
105,13500000,104,449,1,1998,2007,2007,9,9,0,1
105,1800000,104,449,2,2010,2011,2013,1,3,2,0
63,20000000,131,166,1,2000,2007,2007,7,7,0,1
173,0,104,449,1,2009,2010,2010,1,1,0,0
249,2600000,137,567,1,2009,2010,2010,1,1,0,1
301,750000,11,38,1,2011,2012,2012,1,1,0,1
1,65000,30,139,1,2008,2008,2008,0,0,0,0
135,50000,104,449,1,2009,2009,2009,0,0,0,0
121,275000,104,449,2,2009,2010,2011,1,2,1,0
286,25000,159,534,1,2009,2009,2009,0,0,0,0
115,19389775,17,440,5,2007,2009,2011,2,4,2,1
137,32250000,79,596,2,0,2006,2007,0,0,1,1
309,10500000,140,593,2,1999,2006,2010,7,11,4,1
349,35000000,131,569,2,2007,2012,2013,5,6,1,1
32,150000,135,561,1,2009,2009,2009,0,0,0,1
102,500000,9,34,2,2010,2010,2011,0,1,1,0
29,2148399,131,573,1,2005,2010,2010,5,5,0,0
102,9500000,131,530,2,2006,2006,2008,0,2,2,1
79,800000,131,569,1,2008,2008,2008,0,0,0,0
79,25000,131,569,1,2009,2009,2009,0,0,0,0
210,55350000,104,449,4,2006,2007,2010,1,4,3,1
208,11900000,135,561,2,2007,2009,2010,2,3,1,1
79,3200000,131,569,2,2008,2009,2010,1,2,1,1
29,20000000,105,421,1,0,2010,2010,0,0,0,1
148,21864626,131,624,3,0,2010,2012,0,0,2,1
126,9000000,61,288,1,2003,2007,2007,4,4,0,0
47,102000000,16,71,1,0,2010,2010,0,0,0,0
224,30000,118,499,1,2008,2011,2011,3,3,0,0
210,19300000,131,498,3,2000,2005,2007,5,7,2,0
126,0,159,58,1,2003,2003,2003,0,0,0,0
312,1150000,17,74,3,2011,2011,2012,0,1,1,1
8,585745,17,99,2,2008,2008,2009,0,1,1,1
309,11866483,131,530,3,2005,2005,2010,0,5,5,1
105,24000000,79,362,1,2008,2013,2013,5,5,0,0
114,9525159,11,38,2,2006,2009,2010,3,4,1,1
330,23250000,62,191,3,0,2006,2008,0,0,2,0
137,0,131,569,1,2007,2007,2007,0,0,0,0
146,34150150,117,401,3,2004,2008,2011,4,7,3,0
29,2652600,36,1,3,0,2012,2014,0,0,2,0
116,850000,131,569,2,2010,2010,2011,0,1,1,0
202,111000,104,449,2,2011,2012,2012,1,1,0,0
201,0,17,666,1,0,1999,1999,0,0,0,1
198,0,131,398,1,0,2008,2008,0,0,0,1
29,37750000,105,73,4,1980,2010,2013,30,33,3,0
357,1850000,140,593,1,2013,2013,2013,0,0,0,1
29,5000000,70,650,1,0,2009,2009,0,0,0,0
115,22200000,131,398,4,2000,2006,2009,6,9,3,1
63,250000,98,556,1,2006,2005,2005,-1,-1,0,0
79,50000,104,449,1,0,2009,2009,0,0,0,0
363,500000,51,228,1,2008,2008,2008,0,0,0,0
305,935000,22,367,3,2010,2010,2012,0,2,2,0
79,2100000,79,583,2,2010,2010,2010,0,0,0,1
126,0,104,449,3,1999,2006,2011,7,12,5,1
286,11274612,131,208,2,0,2009,2009,0,0,0,1
111,3700000,131,432,2,2011,2009,2011,-2,0,2,0
199,556799,104,449,1,2007,2011,2011,4,4,0,1
210,600000,13,152,2,2011,2012,2013,1,2,1,1
301,0,17,74,1,2010,2010,2010,0,0,0,0
336,16781724,131,486,4,2008,2006,2010,-2,2,4,1
309,6500000,34,154,2,2004,2005,2011,1,7,6,1
47,20000000,35,159,1,0,2013,2013,0,0,0,0
79,0,131,569,1,2010,2011,2011,1,1,0,0
126,400000,104,449,1,2007,2010,2010,3,3,0,0
79,512000,104,449,2,2008,2011,2012,3,4,1,0
79,9100000,6,452,1,2005,2011,2011,6,6,0,0
198,1366682,79,489,1,0,2011,2011,0,0,0,0
282,700000,131,569,1,2011,2012,2012,1,1,0,1
47,1100000,131,486,1,0,2010,2010,0,0,0,0
277,100000,17,74,1,2007,2007,2007,0,0,0,0
115,7500000,131,569,1,1999,2008,2008,9,9,0,1
18,4000000,17,389,1,2007,2007,2007,0,0,0,0
210,20000,116,493,1,0,2011,2011,0,0,0,1
115,1200000,135,561,1,2010,2012,2012,2,2,0,1
29,9000000,140,593,1,0,2008,2008,0,0,0,0
309,8500000,131,573,1,2001,2005,2005,4,4,0,1
198,1000000,11,38,1,1989,2010,2010,21,21,0,0
115,82600000,131,570,5,2000,2006,2012,6,12,6,1
309,510000,120,512,1,0,2006,2006,0,0,0,1
309,2050000,123,189,2,2010,2010,2012,0,2,2,0
115,2500000,105,283,1,2002,2007,2007,5,5,0,1
289,4800000,17,257,1,1999,2011,2011,12,12,0,1
309,11000000,140,593,2,1999,2011,2013,12,14,2,1
146,3494340,131,624,2,0,2007,2010,0,0,3,1
289,22000000,137,567,2,2001,2005,2007,4,6,2,1
210,6000000,17,74,1,2000,2008,2008,8,8,0,1
198,1000000,36,390,1,0,2011,2011,0,0,0,0
36,3500000,104,449,1,2009,2011,2011,2,2,0,0
121,600000,131,398,2,2010,2010,2011,0,1,1,0
102,5500000,17,99,1,2011,2013,2013,2,2,0,0
208,100000,79,583,1,2008,2008,2008,0,0,0,0
346,2100000,104,449,3,2011,2011,2013,0,2,2,0
309,23831328,17,95,4,2005,2006,2010,1,5,4,1
116,15000000,131,432,1,2000,2005,2005,5,5,0,1
63,0,9,34,1,2005,2010,2010,5,5,0,1
126,1300000,131,569,3,2009,2009,2011,0,2,2,1
79,0,131,569,1,2010,2011,2011,1,1,0,0
346,69750000,137,567,4,2004,2005,2008,1,4,3,1
79,1950000,104,449,2,0,2007,2009,0,0,2,1
29,4200000,140,319,1,0,2009,2009,0,0,0,0
29,60000000,137,107,4,2005,2009,2014,4,9,5,0
29,97309564,82,99,2,0,2008,2012,0,0,4,1
102,6386422,131,573,3,2004,2009,2010,5,6,1,1
309,20500000,38,177,2,1999,2005,2008,6,9,3,1
105,1750000,104,449,1,0,2014,2014,0,0,0,0
241,17584713,131,570,1,1981,2011,2011,30,30,0,1
148,58250000,131,530,3,0,2009,2012,0,0,3,1
363,85000000,17,687,3,0,2007,2009,0,0,2,1
210,18500000,120,47,2,0,2005,2006,0,0,1,1
309,0,131,569,1,2009,2010,2010,1,1,0,1
8,30500000,17,62,3,2005,2005,2007,0,2,2,1
115,6234609,9,34,5,2007,2008,2012,1,5,4,1
210,1500000,122,517,1,0,2011,2011,0,0,0,1
309,4417566,131,569,2,2001,2011,2012,10,11,1,1
361,250000,104,449,1,1998,2010,2010,12,12,0,1
29,7150000,101,238,1,2011,2012,2012,1,1,0,0
1,289998,131,570,1,2008,2010,2010,2,2,0,1
309,50000,38,177,1,2011,2012,2012,1,1,0,0
146,27700000,79,325,2,2003,2010,2011,7,8,1,1
148,10000000,6,452,1,0,2014,2014,0,0,0,0
29,3000000,13,254,1,0,2010,2010,0,0,0,1
83,150000,159,670,1,2011,2011,2011,0,0,0,0
102,10500000,119,512,2,2010,2012,2013,2,3,1,0
309,15000000,104,449,1,1999,2007,2007,8,8,0,1
350,14000000,17,22,2,0,2060,2007,0,0,-53,1
115,10250000,131,363,1,1998,2005,2005,7,7,0,1
146,19009671,17,697,3,1999,2002,2010,3,11,8,0
102,6000000,159,58,1,1999,2014,2014,15,15,0,0
210,137805780,137,107,2,1986,2009,2010,23,24,1,0
363,65000000,38,266,1,1999,2012,2012,13,13,0,1
309,6750000,13,481,1,2006,2011,2011,5,5,0,0
29,16000000,116,376,1,0,2010,2010,0,0,0,1
301,600000,79,583,1,2012,2013,2013,1,1,0,0
262,525000,104,449,3,2012,2012,2013,0,1,1,1
1,1000000,124,114,1,0,2011,2011,0,0,0,0
145,7874999,136,563,2,0,2009,2010,0,0,1,1
346,2000000,30,327,2,0,2003,2004,0,0,1,1
79,0,131,486,1,2007,2007,2007,0,0,0,0
8,37535089,17,48,6,2006,2007,2013,1,7,6,1
79,12000000,131,530,1,0,2007,2007,0,0,0,0
145,28000000,131,573,1,1840,2011,2011,171,171,0,1
346,3450673,131,569,2,2012,2013,2014,1,2,1,1
8,12000000,131,486,3,2006,2008,2010,2,4,2,1
309,1146717,82,622,1,0,2009,2009,0,0,0,1
210,0,104,449,1,2012,2012,2012,0,0,0,1
79,0,104,449,1,2004,2013,2013,9,9,0,0
363,33500000,131,570,1,2012,2014,2014,2,2,0,0
289,9500000,131,242,1,0,2009,2009,0,0,0,1
47,110500000,131,530,4,2007,2009,2012,2,5,3,1
12,750000,131,569,1,2008,2009,2009,1,1,0,0
325,142332152,131,413,8,2006,2007,2013,1,7,6,1
309,15000000,17,95,2,2008,2008,2010,0,2,2,1
309,24000000,131,624,3,2007,2009,2011,2,4,2,1
286,5136706,38,266,1,2001,2010,2010,9,9,0,1
309,21000000,17,687,2,2007,2007,2009,0,2,2,1
1,1550000,28,127,2,2010,2012,2012,2,2,0,0
309,24500000,17,366,2,2003,2005,2007,2,4,2,1
309,0,17,99,1,1998,2012,2012,14,14,0,1
49,4000000,36,167,2,2006,2007,2009,1,3,2,0
309,29288979,131,624,4,2002,2004,2010,2,8,6,1
167,250000,140,704,1,0,2014,2014,0,0,0,0
29,3000000,127,540,1,1990,2012,2012,22,22,0,0
309,3911750,159,391,2,2010,2011,2012,1,2,1,1
355,6000000,131,413,1,2010,2011,2011,1,1,0,1
115,38764000,131,208,4,2002,2005,2012,3,10,7,1
47,9812794,11,118,4,2007,2007,2010,0,3,3,0
305,24700000,131,233,2,2002,2006,2006,4,4,0,1
146,40000000,6,299,1,2001,2009,2009,8,8,0,1
309,32000000,9,13,1,1985,2005,2005,20,20,0,0
208,0,104,449,1,2010,2011,2011,1,1,0,0
254,2212000,104,449,2,2010,2011,2012,1,2,1,1
29,8700000,61,288,2,2005,2010,2012,5,7,2,1
79,0,104,449,1,0,2009,2009,0,0,0,0
115,33000000,9,34,4,2006,2006,2011,0,5,5,1
144,2000000,137,567,1,1999,2008,2008,9,9,0,0
224,9400000,131,398,1,2007,2007,2007,0,0,0,0
137,5999997,131,242,2,1999,2005,2009,6,10,4,1
146,216000,77,495,1,2006,2014,2014,8,8,0,0
115,5660000,118,499,5,0,2000,2008,0,0,8,1
210,4700000,131,530,1,2001,2012,2012,11,11,0,1
208,3000000,131,166,3,2009,2008,2011,-1,2,3,1
363,4000000,123,115,1,2005,2007,2007,2,2,0,1
210,4705910,104,449,5,2009,2010,2013,1,4,3,1
79,1510000,120,512,5,2011,2011,2013,0,2,2,1
1,13075000,131,569,4,2005,2006,2012,1,7,6,1
355,7000000,17,74,1,2007,2009,2009,2,2,0,1
91,26500000,17,99,3,2006,2006,2009,0,3,3,1
309,368500000,131,486,2,1998,2007,2007,9,9,0,1
1,40000,104,449,1,0,2013,2013,0,0,0,0
58,17659819,9,34,4,2007,2009,2011,2,4,2,1
309,6400000,131,432,1,2001,2005,2005,4,4,0,1
44,15000000,118,499,1,1988,2009,2009,21,21,0,1
18,0,104,449,1,2003,2002,2002,-1,-1,0,0
301,1000000,112,69,2,2006,2008,2010,2,4,2,0
210,400000,79,362,1,2010,2010,2010,0,0,0,1
1,12000000,131,624,2,2005,2007,2008,2,3,1,0
309,15000000,17,132,1,1997,2005,2005,8,8,0,1
289,21500000,105,85,2,1986,2008,2009,22,23,1,1
208,2192000,66,296,2,2005,2009,2011,4,6,2,0
309,20000000,131,569,2,2001,2005,2006,4,5,1,1
252,500000,107,476,1,2011,2012,2012,1,1,0,1
178,2250000,131,432,2,2009,2010,2012,1,3,2,1
60,19023247,159,186,4,2006,2007,2010,1,4,3,1
187,5500000,104,449,1,1999,2011,2011,12,12,0,1
115,33000000,131,5,3,2001,2005,2010,4,9,5,1
137,3500000,131,569,2,2006,2007,2009,1,3,2,1
18,2250000,96,270,2,1993,2010,2014,17,21,4,0
146,46415000,131,530,4,2006,2006,2012,0,6,6,0
309,19765861,105,285,3,1997,2005,2010,8,13,5,1
280,20000000,131,624,1,2003,2010,2010,7,7,0,1
289,8800000,9,34,2,2002,2007,2008,5,6,1,0
327,36000000,131,580,3,2004,2005,2008,1,4,3,1
198,5020000,6,327,1,0,2006,2006,0,0,0,1
309,5000000,68,307,1,0,2006,2006,0,0,0,1
346,0,131,413,1,2009,2008,2008,-1,-1,0,1
309,40800000,131,53,4,2005,2006,2011,1,6,5,1
79,2000000,131,486,1,0,2008,2008,0,0,0,0
145,1200000,131,580,1,2001,2005,2005,4,4,0,1
